s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,AUC
2,1,0,-3,-1,1,3,5,3,6,3,-3,0,1,0.9926437078 [0.991531350670-0.993756064966]
2,1,0,-3,-2,1,3,5,3,6,3,-3,0,1,0.9926437078 [0.991531350670-0.993756064966]
2,1,0,-2,-1,0,3,5,3,6,3,-3,0,1,0.9926437078 [0.991531350670-0.993756064966]
2,1,0,-3,-1,0,3,5,3,6,3,-3,0,1,0.9926437078 [0.991531350670-0.993756064966]
2,1,0,-3,-2,0,3,5,3,6,3,-3,0,1,0.9926437078 [0.991531350670-0.993756064966]
2,1,0,-2,0,1,3,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-3,0,1,3,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-2,-1,1,3,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-3,-1,1,3,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-3,-2,1,3,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-2,-1,0,3,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-3,-1,0,3,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-3,-2,0,3,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-2,0,1,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-3,0,1,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,0,1,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-2,-1,1,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-3,-1,1,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-3,-2,1,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-1,1,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-2,1,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-3,1,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-2,-1,0,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-3,-1,0,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-3,-2,0,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-1,0,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-2,0,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-3,0,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-2,0,1,4,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-3,0,1,4,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-2,-1,1,4,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-3,-1,1,4,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-3,-2,1,4,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-2,-1,0,4,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-3,-1,0,4,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-3,-2,0,4,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-2,0,1,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-3,0,1,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,0,1,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-2,-1,1,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-3,-1,1,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-3,-2,1,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-1,1,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-2,1,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-3,1,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-2,-1,0,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-3,-1,0,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-3,-2,0,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-1,0,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-2,0,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-3,0,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-2,0,2,3,5,3,6,3,-3,0,1,0.9926437078 [0.991531350670-0.993756064966]
2,1,0,-3,0,2,3,5,3,6,3,-3,0,1,0.9926437078 [0.991531350670-0.993756064966]
2,1,0,-2,-1,2,3,5,3,6,3,-3,0,1,0.9926437078 [0.991531350670-0.993756064966]
2,1,0,-3,-1,2,3,5,3,6,3,-3,0,1,0.9926437078 [0.991531350670-0.993756064966]
2,1,0,-3,-2,2,3,5,3,6,3,-3,0,1,0.9926437078 [0.991531350670-0.993756064966]
2,1,0,-2,0,2,3,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-3,0,2,3,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-2,-1,2,3,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-3,-1,2,3,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-3,-2,2,3,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-2,0,2,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-3,0,2,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,0,2,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-2,-1,2,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-3,-1,2,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-3,-2,2,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-1,2,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-2,2,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-3,2,3,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-2,0,2,4,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-3,0,2,4,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-2,0,3,4,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-3,0,3,4,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-2,-1,2,4,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-3,-1,2,4,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-2,-1,3,4,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-3,-1,3,4,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-3,-2,2,4,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-3,-2,3,4,5,4,6,3,-3,0,1,0.9956716459 [0.994969521309-0.996373770507]
2,1,0,-2,0,2,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-2,0,3,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-3,0,2,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-3,0,3,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,0,2,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,0,3,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-2,-1,2,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-2,-1,3,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-3,-1,2,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-3,-1,3,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-3,-2,2,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-3,-2,3,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-1,2,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-1,3,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-2,3,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-3,3,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-2,2,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
2,1,0,-4,-3,2,4,5,4,6,4,-4,0,1,0.9938360831 [0.992726768552-0.994945397703]
3,1,0,-1,0,1,2,4,3,5,3,-3,-1,1,0.9928145594 [0.991707114509-0.993922004296]
4,1,0,-1,0,1,2,4,3,5,3,-3,-1,0,0.9890956125 [0.987965053614-0.990226171342]
3,2,0,-1,0,1,2,4,3,5,3,-3,-1,1,0.9936504344 [0.992622528181-0.994678340552]
4,2,0,-1,0,1,2,4,3,5,3,-3,-1,0,0.9910233754 [0.989972086304-0.992074664420]
4,3,0,-1,0,1,2,4,3,5,3,-3,-1,0,0.9908385304 [0.989800062414-0.991876998461]
3,1,0,-1,0,1,2,4,3,5,3,-3,-2,1,0.9919324830 [0.990770355808-0.993094610283]
4,1,0,-1,0,1,2,4,3,5,3,-3,-2,0,0.9882826872 [0.987100099684-0.989465274682]
3,2,0,-1,0,1,2,4,3,5,3,-3,-2,1,0.9930958927 [0.992017769960-0.994174015450]
4,2,0,-1,0,1,2,4,3,5,3,-3,-2,0,0.9905093856 [0.989410108941-0.991608662280]
4,3,0,-1,0,1,2,4,3,5,3,-3,-2,0,0.9903564113 [0.989268483656-0.991444338872]
2,1,0,-2,0,1,2,4,3,5,3,-3,-1,2,0.9933448118 [0.992222179497-0.994467444165]
2,1,0,-3,0,1,2,4,3,5,3,-3,-1,2,0.9933448118 [0.992222179497-0.994467444165]
2,1,0,-2,0,1,2,4,3,5,3,-3,-2,2,0.9924603564 [0.991284830387-0.993635882482]
2,1,0,-3,0,1,2,4,3,5,3,-3,-2,2,0.9924603564 [0.991284830387-0.993635882482]
2,1,0,-2,-1,1,2,4,3,5,3,-3,-1,2,0.9933448118 [0.992222179497-0.994467444165]
2,1,0,-3,-1,1,2,4,3,5,3,-3,-1,2,0.9933448118 [0.992222179497-0.994467444165]
2,1,0,-3,-2,1,2,4,3,5,3,-3,-1,2,0.9933448118 [0.992222179497-0.994467444165]
2,1,0,-2,-1,1,2,4,3,5,3,-3,-2,2,0.9924603564 [0.991284830387-0.993635882482]
2,1,0,-3,-1,1,2,4,3,5,3,-3,-2,2,0.9924603564 [0.991284830387-0.993635882482]
2,1,0,-3,-2,1,2,4,3,5,3,-3,-2,2,0.9924603564 [0.991284830387-0.993635882482]
2,1,0,-2,-1,0,1,4,3,5,3,-3,-1,2,0.9933448118 [0.992222179497-0.994467444165]
2,1,0,-2,-1,0,2,4,3,5,3,-3,-1,2,0.9933448118 [0.992222179497-0.994467444165]
2,1,0,-3,-1,0,1,4,3,5,3,-3,-1,2,0.9933448118 [0.992222179497-0.994467444165]
2,1,0,-3,-1,0,2,4,3,5,3,-3,-1,2,0.9933448118 [0.992222179497-0.994467444165]
2,1,0,-3,-2,0,1,4,3,5,3,-3,-1,2,0.9933448118 [0.992222179497-0.994467444165]
2,1,0,-3,-2,0,2,4,3,5,3,-3,-1,2,0.9933448118 [0.992222179497-0.994467444165]
2,1,0,-2,-1,0,1,4,3,5,3,-3,-2,2,0.9924603564 [0.991284830387-0.993635882482]
2,1,0,-2,-1,0,2,4,3,5,3,-3,-2,2,0.9924603564 [0.991284830387-0.993635882482]
2,1,0,-3,-1,0,1,4,3,5,3,-3,-2,2,0.9924603564 [0.991284830387-0.993635882482]
2,1,0,-3,-1,0,2,4,3,5,3,-3,-2,2,0.9924603564 [0.991284830387-0.993635882482]
2,1,0,-3,-2,0,1,4,3,5,3,-3,-2,2,0.9924603564 [0.991284830387-0.993635882482]
2,1,0,-3,-2,0,2,4,3,5,3,-3,-2,2,0.9924603564 [0.991284830387-0.993635882482]
3,1,0,-2,0,1,2,4,3,5,3,-3,-1,1,0.9928145594 [0.991707114509-0.993922004296]
4,1,0,-2,0,1,2,4,3,5,3,-3,-1,0,0.9890956125 [0.987965053614-0.990226171342]
3,1,0,-3,0,1,2,4,3,5,3,-3,-1,1,0.9928145594 [0.991707114509-0.993922004296]
4,1,0,-3,0,1,2,4,3,5,3,-3,-1,0,0.9890956125 [0.987965053614-0.990226171342]
3,2,0,-2,0,1,2,4,3,5,3,-3,-1,1,0.9936504344 [0.992622528181-0.994678340552]
4,2,0,-2,0,1,2,4,3,5,3,-3,-1,0,0.9910233754 [0.989972086304-0.992074664420]
3,2,0,-3,0,1,2,4,3,5,3,-3,-1,1,0.9936504344 [0.992622528181-0.994678340552]
4,2,0,-3,0,1,2,4,3,5,3,-3,-1,0,0.9910233754 [0.989972086304-0.992074664420]
4,3,0,-2,0,1,2,4,3,5,3,-3,-1,0,0.9908385304 [0.989800062414-0.991876998461]
4,3,0,-3,0,1,2,4,3,5,3,-3,-1,0,0.9908385304 [0.989800062414-0.991876998461]
3,1,0,-2,0,1,2,4,3,5,3,-3,-2,1,0.9919324830 [0.990770355808-0.993094610283]
4,1,0,-2,0,1,2,4,3,5,3,-3,-2,0,0.9882826872 [0.987100099684-0.989465274682]
3,1,0,-3,0,1,2,4,3,5,3,-3,-2,1,0.9919324830 [0.990770355808-0.993094610283]
4,1,0,-3,0,1,2,4,3,5,3,-3,-2,0,0.9882826872 [0.987100099684-0.989465274682]
3,2,0,-2,0,1,2,4,3,5,3,-3,-2,1,0.9930958927 [0.992017769960-0.994174015450]
4,2,0,-2,0,1,2,4,3,5,3,-3,-2,0,0.9905093856 [0.989410108941-0.991608662280]
3,2,0,-3,0,1,2,4,3,5,3,-3,-2,1,0.9930958927 [0.992017769960-0.994174015450]
4,2,0,-3,0,1,2,4,3,5,3,-3,-2,0,0.9905093856 [0.989410108941-0.991608662280]
4,3,0,-2,0,1,2,4,3,5,3,-3,-2,0,0.9903564113 [0.989268483656-0.991444338872]
4,3,0,-3,0,1,2,4,3,5,3,-3,-2,0,0.9903564113 [0.989268483656-0.991444338872]
3,1,0,-2,-1,1,2,4,3,5,3,-3,-1,1,0.9928145594 [0.991707114509-0.993922004296]
4,1,0,-2,-1,1,2,4,3,5,3,-3,-1,0,0.9890956125 [0.987965053614-0.990226171342]
3,1,0,-3,-1,1,2,4,3,5,3,-3,-1,1,0.9928145594 [0.991707114509-0.993922004296]
4,1,0,-3,-1,1,2,4,3,5,3,-3,-1,0,0.9890956125 [0.987965053614-0.990226171342]
3,1,0,-3,-2,1,2,4,3,5,3,-3,-1,1,0.9928145594 [0.991707114509-0.993922004296]
4,1,0,-3,-2,1,2,4,3,5,3,-3,-1,0,0.9890956125 [0.987965053614-0.990226171342]
3,2,0,-2,-1,1,2,4,3,5,3,-3,-1,1,0.9936504344 [0.992622528181-0.994678340552]
4,2,0,-2,-1,1,2,4,3,5,3,-3,-1,0,0.9910233754 [0.989972086304-0.992074664420]
3,2,0,-3,-1,1,2,4,3,5,3,-3,-1,1,0.9936504344 [0.992622528181-0.994678340552]
4,2,0,-3,-1,1,2,4,3,5,3,-3,-1,0,0.9910233754 [0.989972086304-0.992074664420]
3,2,0,-3,-2,1,2,4,3,5,3,-3,-1,1,0.9936504344 [0.992622528181-0.994678340552]
4,2,0,-3,-2,1,2,4,3,5,3,-3,-1,0,0.9910233754 [0.989972086304-0.992074664420]
4,3,0,-2,-1,1,2,4,3,5,3,-3,-1,0,0.9908385304 [0.989800062414-0.991876998461]
4,3,0,-3,-1,1,2,4,3,5,3,-3,-1,0,0.9908385304 [0.989800062414-0.991876998461]
4,3,0,-3,-2,1,2,4,3,5,3,-3,-1,0,0.9908385304 [0.989800062414-0.991876998461]
3,1,0,-2,-1,1,2,4,3,5,3,-3,-2,1,0.9919324830 [0.990770355808-0.993094610283]
4,1,0,-2,-1,1,2,4,3,5,3,-3,-2,0,0.9882826872 [0.987100099684-0.989465274682]
3,1,0,-3,-1,1,2,4,3,5,3,-3,-2,1,0.9919324830 [0.990770355808-0.993094610283]
4,1,0,-3,-1,1,2,4,3,5,3,-3,-2,0,0.9882826872 [0.987100099684-0.989465274682]
3,1,0,-3,-2,1,2,4,3,5,3,-3,-2,1,0.9919324830 [0.990770355808-0.993094610283]
4,1,0,-3,-2,1,2,4,3,5,3,-3,-2,0,0.9882826872 [0.987100099684-0.989465274682]
3,2,0,-2,-1,1,2,4,3,5,3,-3,-2,1,0.9930958927 [0.992017769960-0.994174015450]
4,2,0,-2,-1,1,2,4,3,5,3,-3,-2,0,0.9905093856 [0.989410108941-0.991608662280]
3,2,0,-3,-1,1,2,4,3,5,3,-3,-2,1,0.9930958927 [0.992017769960-0.994174015450]
4,2,0,-3,-1,1,2,4,3,5,3,-3,-2,0,0.9905093856 [0.989410108941-0.991608662280]
3,2,0,-3,-2,1,2,4,3,5,3,-3,-2,1,0.9930958927 [0.992017769960-0.994174015450]
4,2,0,-3,-2,1,2,4,3,5,3,-3,-2,0,0.9905093856 [0.989410108941-0.991608662280]
4,3,0,-2,-1,1,2,4,3,5,3,-3,-2,0,0.9903564113 [0.989268483656-0.991444338872]
4,3,0,-3,-1,1,2,4,3,5,3,-3,-2,0,0.9903564113 [0.989268483656-0.991444338872]
4,3,0,-3,-2,1,2,4,3,5,3,-3,-2,0,0.9903564113 [0.989268483656-0.991444338872]
3,1,0,-2,-1,0,1,4,3,5,3,-3,-1,1,0.9928145594 [0.991707114509-0.993922004296]
3,1,0,-2,-1,0,2,4,3,5,3,-3,-1,1,0.9928145594 [0.991707114509-0.993922004296]
4,1,0,-2,-1,0,1,4,3,5,3,-3,-1,0,0.9890956125 [0.987965053614-0.990226171342]
4,1,0,-2,-1,0,2,4,3,5,3,-3,-1,0,0.9890956125 [0.987965053614-0.990226171342]
3,1,0,-3,-1,0,1,4,3,5,3,-3,-1,1,0.9928145594 [0.991707114509-0.993922004296]
3,1,0,-3,-1,0,2,4,3,5,3,-3,-1,1,0.9928145594 [0.991707114509-0.993922004296]
4,1,0,-3,-1,0,1,4,3,5,3,-3,-1,0,0.9890956125 [0.987965053614-0.990226171342]
4,1,0,-3,-1,0,2,4,3,5,3,-3,-1,0,0.9890956125 [0.987965053614-0.990226171342]
3,1,0,-3,-2,0,1,4,3,5,3,-3,-1,1,0.9928145594 [0.991707114509-0.993922004296]
3,1,0,-3,-2,0,2,4,3,5,3,-3,-1,1,0.9928145594 [0.991707114509-0.993922004296]
4,1,0,-3,-2,0,1,4,3,5,3,-3,-1,0,0.9890956125 [0.987965053614-0.990226171342]
4,1,0,-3,-2,0,2,4,3,5,3,-3,-1,0,0.9890956125 [0.987965053614-0.990226171342]
3,2,0,-2,-1,0,1,4,3,5,3,-3,-1,1,0.9936504344 [0.992622528181-0.994678340552]
3,2,0,-2,-1,0,2,4,3,5,3,-3,-1,1,0.9936504344 [0.992622528181-0.994678340552]
4,2,0,-2,-1,0,1,4,3,5,3,-3,-1,0,0.9910233754 [0.989972086304-0.992074664420]
4,2,0,-2,-1,0,2,4,3,5,3,-3,-1,0,0.9910233754 [0.989972086304-0.992074664420]
3,2,0,-3,-1,0,1,4,3,5,3,-3,-1,1,0.9936504344 [0.992622528181-0.994678340552]
3,2,0,-3,-1,0,2,4,3,5,3,-3,-1,1,0.9936504344 [0.992622528181-0.994678340552]
4,2,0,-3,-1,0,1,4,3,5,3,-3,-1,0,0.9910233754 [0.989972086304-0.992074664420]
4,2,0,-3,-1,0,2,4,3,5,3,-3,-1,0,0.9910233754 [0.989972086304-0.992074664420]
3,2,0,-3,-2,0,1,4,3,5,3,-3,-1,1,0.9936504344 [0.992622528181-0.994678340552]
3,2,0,-3,-2,0,2,4,3,5,3,-3,-1,1,0.9936504344 [0.992622528181-0.994678340552]
4,2,0,-3,-2,0,1,4,3,5,3,-3,-1,0,0.9910233754 [0.989972086304-0.992074664420]
4,2,0,-3,-2,0,2,4,3,5,3,-3,-1,0,0.9910233754 [0.989972086304-0.992074664420]
4,3,0,-2,-1,0,1,4,3,5,3,-3,-1,0,0.9908385304 [0.989800062414-0.991876998461]
4,3,0,-2,-1,0,2,4,3,5,3,-3,-1,0,0.9908385304 [0.989800062414-0.991876998461]
4,3,0,-3,-1,0,1,4,3,5,3,-3,-1,0,0.9908385304 [0.989800062414-0.991876998461]
4,3,0,-3,-1,0,2,4,3,5,3,-3,-1,0,0.9908385304 [0.989800062414-0.991876998461]
4,3,0,-3,-2,0,1,4,3,5,3,-3,-1,0,0.9908385304 [0.989800062414-0.991876998461]
4,3,0,-3,-2,0,2,4,3,5,3,-3,-1,0,0.9908385304 [0.989800062414-0.991876998461]
3,1,0,-2,-1,0,1,4,3,5,3,-3,-2,1,0.9919324830 [0.990770355808-0.993094610283]
3,1,0,-2,-1,0,2,4,3,5,3,-3,-2,1,0.9919324830 [0.990770355808-0.993094610283]
4,1,0,-2,-1,0,1,4,3,5,3,-3,-2,0,0.9882826872 [0.987100099684-0.989465274682]
4,1,0,-2,-1,0,2,4,3,5,3,-3,-2,0,0.9882826872 [0.987100099684-0.989465274682]
3,1,0,-3,-1,0,1,4,3,5,3,-3,-2,1,0.9919324830 [0.990770355808-0.993094610283]
3,1,0,-3,-1,0,2,4,3,5,3,-3,-2,1,0.9919324830 [0.990770355808-0.993094610283]
4,1,0,-3,-1,0,1,4,3,5,3,-3,-2,0,0.9882826872 [0.987100099684-0.989465274682]
4,1,0,-3,-1,0,2,4,3,5,3,-3,-2,0,0.9882826872 [0.987100099684-0.989465274682]
3,1,0,-3,-2,0,1,4,3,5,3,-3,-2,1,0.9919324830 [0.990770355808-0.993094610283]
3,1,0,-3,-2,0,2,4,3,5,3,-3,-2,1,0.9919324830 [0.990770355808-0.993094610283]
4,1,0,-3,-2,0,1,4,3,5,3,-3,-2,0,0.9882826872 [0.987100099684-0.989465274682]
4,1,0,-3,-2,0,2,4,3,5,3,-3,-2,0,0.9882826872 [0.987100099684-0.989465274682]
3,2,0,-2,-1,0,1,4,3,5,3,-3,-2,1,0.9930958927 [0.992017769960-0.994174015450]
3,2,0,-2,-1,0,2,4,3,5,3,-3,-2,1,0.9930958927 [0.992017769960-0.994174015450]
4,2,0,-2,-1,0,1,4,3,5,3,-3,-2,0,0.9905093856 [0.989410108941-0.991608662280]
4,2,0,-2,-1,0,2,4,3,5,3,-3,-2,0,0.9905093856 [0.989410108941-0.991608662280]
3,2,0,-3,-1,0,1,4,3,5,3,-3,-2,1,0.9930958927 [0.992017769960-0.994174015450]
3,2,0,-3,-1,0,2,4,3,5,3,-3,-2,1,0.9930958927 [0.992017769960-0.994174015450]
4,2,0,-3,-1,0,1,4,3,5,3,-3,-2,0,0.9905093856 [0.989410108941-0.991608662280]
4,2,0,-3,-1,0,2,4,3,5,3,-3,-2,0,0.9905093856 [0.989410108941-0.991608662280]
3,2,0,-3,-2,0,1,4,3,5,3,-3,-2,1,0.9930958927 [0.992017769960-0.994174015450]
3,2,0,-3,-2,0,2,4,3,5,3,-3,-2,1,0.9930958927 [0.992017769960-0.994174015450]
4,2,0,-3,-2,0,1,4,3,5,3,-3,-2,0,0.9905093856 [0.989410108941-0.991608662280]
4,2,0,-3,-2,0,2,4,3,5,3,-3,-2,0,0.9905093856 [0.989410108941-0.991608662280]
4,3,0,-2,-1,0,1,4,3,5,3,-3,-2,0,0.9903564113 [0.989268483656-0.991444338872]
4,3,0,-2,-1,0,2,4,3,5,3,-3,-2,0,0.9903564113 [0.989268483656-0.991444338872]
4,3,0,-3,-1,0,1,4,3,5,3,-3,-2,0,0.9903564113 [0.989268483656-0.991444338872]
4,3,0,-3,-1,0,2,4,3,5,3,-3,-2,0,0.9903564113 [0.989268483656-0.991444338872]
4,3,0,-3,-2,0,1,4,3,5,3,-3,-2,0,0.9903564113 [0.989268483656-0.991444338872]
4,3,0,-3,-2,0,2,4,3,5,3,-3,-2,0,0.9903564113 [0.989268483656-0.991444338872]
2,1,0,-1,0,1,2,4,3,6,3,-3,-1,1,0.9922588612 [0.991134363901-0.993383358460]
2,1,0,-1,0,1,2,4,3,6,3,-3,-2,1,0.9913817131 [0.990204725590-0.992558700644]
2,1,0,-1,0,1,2,4,3,7,3,-3,-1,0,0.9884404108 [0.987292995201-0.989587826309]
2,1,0,-1,0,1,2,4,3,7,3,-3,-2,0,0.9875811198 [0.986383740778-0.988778498739]
2,1,0,-1,0,1,2,5,3,6,3,-3,-1,1,0.9922526248 [0.991128107439-0.993377142180]
2,1,0,-1,0,1,2,5,3,6,3,-3,-2,1,0.9913748608 [0.990197854349-0.992551867315]
2,1,0,-1,0,1,2,5,3,7,3,-3,-1,0,0.9885129533 [0.987365742651-0.989660163904]
2,1,0,-1,0,1,2,6,3,7,3,-3,-1,0,0.9885100961 [0.987362874217-0.989657317918]
2,1,0,-1,0,1,2,5,3,7,3,-3,-2,0,0.9876537567 [0.986456548998-0.988850964470]
2,1,0,-1,0,1,2,6,3,7,3,-3,-2,0,0.9876504056 [0.986453182589-0.988847628637]
2,1,0,-1,0,1,2,5,4,6,3,-3,-1,1,0.9958042189 [0.995103616930-0.996504820778]
2,1,0,-1,0,1,2,5,4,6,3,-3,-2,1,0.9954017764 [0.994680920444-0.996122632299]
2,1,0,-1,0,1,2,5,4,7,3,-3,-1,0,0.9941819162 [0.993464856849-0.994898975478]
2,1,0,-1,0,1,2,6,4,7,3,-3,-1,0,0.9941763144 [0.993459225921-0.994893402877]
2,1,0,-1,0,1,2,5,4,7,3,-3,-2,0,0.9939776134 [0.993245196278-0.994710030494]
2,1,0,-1,0,1,2,6,4,7,3,-3,-2,0,0.9939716161 [0.993239160772-0.994704071426]
