Candidate,Score,,,,
Solution,0538,,0.994134117,0.993388215,0.994880018
Solution,0539,,0.995418485,0.994688825,0.996148144
Solution,0540,,0.993973931,0.993225703,0.994722158
Solution,0541,,0.995514021,0.994785896,0.996242145
Solution,0542,,0.994134117,0.993388215,0.994880018
Solution,0543,,0.993403791,0.992488422,0.994319159
Solution,0544,,0.994400545,0.993494202,0.995306889
Solution,0545,,0.993396592,0.992481265,0.994311918
Solution,0546,,0.993396592,0.992481265,0.994311918
Solution,0547,,0.994100814,0.993192603,0.995009026
Solution,0548,,0.994100814,0.993192603,0.995009026
Solution,0549,,0.993413421,0.992498116,0.994328725
Solution,0550,,0.994412855,0.993506553,0.995319156
Solution,0551,,0.993402676,0.992487321,0.994318031
Solution,0552,,0.993402676,0.992487321,0.994318031
Solution,0553,,0.994153752,0.993246142,0.995061362
Solution,0554,,0.994153752,0.993246142,0.995061362
Solution,0555,,0.993321994,0.992405675,0.994238314
Solution,0556,,0.994084289,0.99317548,0.994993097
Solution,0557,,0.991875893,0.990935615,0.992816171
Solution,0558,,0.992647175,0.991725186,0.993569165
Solution,0559,,0.993364346,0.992448615,0.994280077
Solution,0560,,0.994173546,0.99326578,0.995081312
Solution,0561,,0.991957826,0.991018378,0.992897274
Solution,0562,,0.992739758,0.991818946,0.993660569
Solution,0563,,0.995424148,0.994694568,0.996153729
Solution,0564,,0.994044158,0.993297653,0.994790663
Solution,0565,,0.99404445,0.993297959,0.994790942
Solution,0566,,0.995484694,0.994756108,0.996213281
Solution,0567,,0.995129991,0.994396352,0.99586363
Solution,0568,,0.995130284,0.994396655,0.995863912
Solution,0569,,0.995108639,0.994374651,0.995842627
Solution,0570,,0.993883455,0.993134446,0.994632465
Solution,0571,,0.993887978,0.993139098,0.994636858
Solution,0572,,0.994070485,0.993324565,0.994816404
Solution,0573,,0.993687381,0.992935027,0.994439735
Solution,0574,,0.99518204,0.994448915,0.995915166
Solution,0575,,0.994831243,0.994091431,0.995571055
Solution,0576,,0.993993639,0.993245711,0.994741567
Solution,0577,,0.993636919,0.992882279,0.994391559
Solution,0578,,0.995424148,0.994694568,0.996153729
Solution,0579,,0.994044158,0.993297653,0.994790663
Solution,0580,,0.99404445,0.993297959,0.994790942
Solution,0581,,0.995484694,0.994756108,0.996213281
Solution,0582,,0.995129991,0.994396352,0.99586363
Solution,0583,,0.995130284,0.994396655,0.995863912
Solution,0584,,0.995108639,0.994374651,0.995842627
Solution,0585,,0.993883455,0.993134446,0.994632465
Solution,0586,,0.993887978,0.993139098,0.994636858
Solution,0587,,0.995424148,0.994694568,0.996153729
Solution,0588,,0.994044158,0.993297653,0.994790663
Solution,0589,,0.99404445,0.993297959,0.994790942
Solution,0590,,0.995484694,0.994756108,0.996213281
Solution,0591,,0.995129991,0.994396352,0.99586363
Solution,0592,,0.995130284,0.994396655,0.995863912
Solution,0593,,0.995108639,0.994374651,0.995842627
Solution,0594,,0.993883455,0.993134446,0.994632465
Solution,0595,,0.993887978,0.993139098,0.994636858
Solution,0596,,0.99527657,0.994542476,0.996010664
Solution,0597,,0.99343575,0.992677395,0.994194106
Solution,0598,,0.993436043,0.992677701,0.994194385
Solution,0599,,0.995346814,0.994613998,0.99607963
Solution,0600,,0.994593268,0.993848021,0.995338516
Solution,0601,,0.994593561,0.993848324,0.995338799
Solution,0602,,0.994978529,0.994240409,0.995716649
Solution,0603,,0.994490267,0.993742285,0.99523825
Solution,0604,,0.993354503,0.992594742,0.994114265
Solution,0605,,0.993359026,0.99259939,0.994118662
Solution,0606,,0.992747751,0.991972864,0.993522637
Solution,0607,,0.992752273,0.991977508,0.993527038
Solution,0608,,0.99351184,0.992755081,0.9942686
Solution,0609,,0.993148324,0.992382701,0.993913947
Solution,0610,,0.994695038,0.993951492,0.995438585
Solution,0611,,0.994298344,0.993545697,0.995050991
Solution,0612,,0.993549136,0.9927916,0.994306673
Solution,0613,,0.992912701,0.992140429,0.993684973
Solution,0614,,0.993135784,0.992369628,0.993901939
Solution,0615,,0.992504602,0.991717847,0.993291358
Solution,0616,,0.994035444,0.993126385,0.994944502
Solution,0617,,0.992670924,0.991749166,0.993592681
Solution,0618,,0.992671216,0.99174947,0.993592963
Solution,0619,,0.994089711,0.993181276,0.994998146
Solution,0620,,0.99375067,0.992838547,0.994662793
Solution,0621,,0.993750963,0.992838848,0.994663077
Solution,0622,,0.993746902,0.992834745,0.994659059
Solution,0623,,0.992537381,0.991614053,0.993460708
Solution,0624,,0.992541903,0.991618678,0.993465129
Solution,0625,,0.99527657,0.994542476,0.996010664
Solution,0626,,0.99343575,0.992677395,0.994194106
Solution,0627,,0.993436043,0.992677701,0.994194385
Solution,0628,,0.995346814,0.994613998,0.99607963
Solution,0629,,0.994593268,0.993848021,0.995338516
Solution,0630,,0.994593561,0.993848324,0.995338799
Solution,0631,,0.994978529,0.994240409,0.995716649
Solution,0632,,0.994490267,0.993742285,0.99523825
Solution,0633,,0.993354503,0.992594742,0.994114265
Solution,0634,,0.993359026,0.99259939,0.994118662
Solution,0635,,0.992747751,0.991972864,0.993522637
Solution,0636,,0.992752273,0.991977508,0.993527038
Solution,0637,,0.99527657,0.994542476,0.996010664
Solution,0638,,0.99343575,0.992677395,0.994194106
Solution,0639,,0.993436043,0.992677701,0.994194385
Solution,0640,,0.995346814,0.994613998,0.99607963
Solution,0641,,0.994593268,0.993848021,0.995338516
Solution,0642,,0.994593561,0.993848324,0.995338799
Solution,0643,,0.994978529,0.994240409,0.995716649
Solution,0644,,0.994490267,0.993742285,0.99523825
Solution,0645,,0.993354503,0.992594742,0.994114265
Solution,0646,,0.993359026,0.99259939,0.994118662
Solution,0647,,0.992747751,0.991972864,0.993522637
Solution,0648,,0.992752273,0.991977508,0.993527038
Solution,0649,,0.994070485,0.993324565,0.994816404
Solution,0650,,0.993687381,0.992935027,0.994439735
Solution,0651,,0.99518204,0.994448915,0.995915166
Solution,0652,,0.994831243,0.994091431,0.995571055
Solution,0653,,0.993993639,0.993245711,0.994741567
Solution,0654,,0.993636919,0.992882279,0.994391559
Solution,0655,,0.994070485,0.993324565,0.994816404
Solution,0656,,0.993687381,0.992935027,0.994439735
Solution,0657,,0.99518204,0.994448915,0.995915166
Solution,0658,,0.994831243,0.994091431,0.995571055
Solution,0659,,0.993993639,0.993245711,0.994741567
Solution,0660,,0.993636919,0.992882279,0.994391559
Solution,0661,,0.992693789,0.991772623,0.993614955
Solution,0662,,0.992328862,0.991402652,0.993255071
Solution,0663,,0.993799066,0.992887465,0.994710668
Solution,0664,,0.99340512,0.992487746,0.994322495
Solution,0665,,0.992612148,0.991689122,0.993535174
Solution,0666,,0.992201544,0.991272805,0.993130282
Solution,0667,,0.99351184,0.992755081,0.9942686
Solution,0668,,0.993148324,0.992382701,0.993913947
Solution,0669,,0.994695038,0.993951492,0.995438585
Solution,0670,,0.994298344,0.993545697,0.995050991
Solution,0671,,0.993549136,0.9927916,0.994306673
Solution,0672,,0.992912701,0.992140429,0.993684973
Solution,0673,,0.993135784,0.992369628,0.993901939
Solution,0674,,0.992504602,0.991717847,0.993291358
Solution,0675,,0.99351184,0.992755081,0.9942686
Solution,0676,,0.993148324,0.992382701,0.993913947
Solution,0677,,0.994695038,0.993951492,0.995438585
Solution,0678,,0.994298344,0.993545697,0.995050991
Solution,0679,,0.993549136,0.9927916,0.994306673
Solution,0680,,0.992912701,0.992140429,0.993684973
Solution,0681,,0.993135784,0.992369628,0.993901939
Solution,0682,,0.992504602,0.991717847,0.993291358
Solution,0683,,0.995602019,0.994853541,0.996350497
Solution,0684,,0.99561938,0.994871233,0.996367527
Solution,0685,,0.995775791,0.995049485,0.996502096
Solution,0686,,0.994767258,0.994028192,0.995506325
Solution,0687,,0.995784891,0.995058796,0.996510986
Solution,0688,,0.995784891,0.995058796,0.996510986
Solution,0689,,0.993400073,0.992484631,0.994315516
Solution,0690,,0.994403859,0.993497434,0.995310284
Solution,0691,,0.995775791,0.995049485,0.996502096
Solution,0692,,0.994767258,0.994028192,0.995506325
Solution,0693,,0.995775791,0.995049485,0.996502096
Solution,0694,,0.994767258,0.994028192,0.995506325
Solution,0695,,0.993370905,0.992455265,0.994286545
Solution,0696,,0.994425559,0.993519122,0.995331997
Solution,0697,,0.992355574,0.991419055,0.993292093
Solution,0698,,0.993378571,0.992462826,0.994294316
Solution,0699,,0.993404174,0.992488809,0.994319539
Solution,0700,,0.994404694,0.993498373,0.995311014
Solution,0701,,0.995288366,0.994554459,0.996022272
Solution,0702,,0.995351067,0.994618287,0.996083848
Solution,0703,,0.994984229,0.994246189,0.995722269
Solution,0704,,0.994501933,0.99375414,0.995249726
Solution,0705,,0.995288366,0.994554459,0.996022272
Solution,0706,,0.995351067,0.994618287,0.996083848
Solution,0707,,0.994984229,0.994246189,0.995722269
Solution,0708,,0.994501933,0.99375414,0.995249726
Solution,0709,,0.995288366,0.994554459,0.996022272
Solution,0710,,0.995351067,0.994618287,0.996083848
Solution,0711,,0.994984229,0.994246189,0.995722269
Solution,0712,,0.994501933,0.99375414,0.995249726
Solution,0713,,0.995623772,0.994875657,0.996371886
Solution,0714,,0.995637532,0.994889515,0.996385549
Solution,0715,,0.994653622,0.993893781,0.995413463
Solution,0716,,0.995623772,0.994875657,0.996371886
Solution,0717,,0.995623772,0.994875657,0.996371886
Solution,0718,,0.995623772,0.994875657,0.996371886
Solution,0719,,0.995623772,0.994875657,0.996371886
Solution,0720,,0.995623772,0.994875657,0.996371886
Solution,0721,,0.993246765,0.992315179,0.994178351
Solution,0722,,0.994246665,0.993323824,0.995169504
Solution,0723,,0.993246765,0.992315179,0.994178351
Solution,0724,,0.993246765,0.992315179,0.994178351
Solution,0725,,0.994246665,0.993323824,0.995169504
Solution,0726,,0.994246665,0.993323824,0.995169504
Solution,0727,,0.995637532,0.994889515,0.996385549
Solution,0728,,0.994653622,0.993893781,0.995413463
Solution,0729,,0.995637532,0.994889515,0.996385549
Solution,0730,,0.994653622,0.993893781,0.995413463
Solution,0731,,0.995637532,0.994889515,0.996385549
Solution,0732,,0.994653622,0.993893781,0.995413463
Solution,0733,,0.995637532,0.994889515,0.996385549
Solution,0734,,0.995637532,0.994889515,0.996385549
Solution,0735,,0.994653622,0.993893781,0.995413463
Solution,0736,,0.994653622,0.993893781,0.995413463
Solution,0737,,0.993222009,0.992290284,0.994153734
Solution,0738,,0.99222101,0.991268951,0.993173069
Solution,0739,,0.994290991,0.993368367,0.995213615
Solution,0740,,0.993249507,0.992317996,0.994181018
Solution,0741,,0.993222009,0.992290284,0.994153734
Solution,0742,,0.993222009,0.992290284,0.994153734
Solution,0743,,0.99222101,0.991268951,0.993173069
Solution,0744,,0.99222101,0.991268951,0.993173069
Solution,0745,,0.994290991,0.993368367,0.995213615
Solution,0746,,0.994290991,0.993368367,0.995213615
Solution,0747,,0.993249507,0.992317996,0.994181018
Solution,0748,,0.993249507,0.992317996,0.994181018
Solution,0749,,0.995631418,0.994883538,0.996379297
Solution,0750,,0.995631418,0.994883538,0.996379297
Solution,0751,,0.995785149,0.995059059,0.996511239
Solution,0752,,0.99562405,0.994875941,0.99637216
Solution,0753,,0.995631418,0.994883538,0.996379297
Solution,0754,,0.995631418,0.994883538,0.996379297
Solution,0755,,0.995631418,0.994883538,0.996379297
Solution,0756,,0.995631418,0.994883538,0.996379297
Solution,0757,,0.995631418,0.994883538,0.996379297
Solution,0758,,0.993246863,0.992315278,0.994178446
Solution,0759,,0.994254311,0.993331656,0.995176965
Solution,0760,,0.993246863,0.992315278,0.994178446
Solution,0761,,0.993246863,0.992315278,0.994178446
Solution,0762,,0.994254311,0.993331656,0.995176965
Solution,0763,,0.994254311,0.993331656,0.995176965
Solution,0764,,0.995631418,0.994883538,0.996379297
Solution,0765,,0.995631418,0.994883538,0.996379297
Solution,0766,,0.995785149,0.995059059,0.996511239
Solution,0767,,0.995785149,0.995059059,0.996511239
Solution,0768,,0.99562405,0.994875941,0.99637216
Solution,0769,,0.99562405,0.994875941,0.99637216
Solution,0770,,0.99562405,0.994875941,0.99637216
Solution,0771,,0.995631418,0.994883538,0.996379297
Solution,0772,,0.995631418,0.994883538,0.996379297
Solution,0773,,0.995631418,0.994883538,0.996379297
Solution,0774,,0.995785149,0.995059059,0.996511239
Solution,0775,,0.995785149,0.995059059,0.996511239
Solution,0776,,0.995785149,0.995059059,0.996511239
Solution,0777,,0.99562405,0.994875941,0.99637216
Solution,0778,,0.99562405,0.994875941,0.99637216
Solution,0779,,0.99562405,0.994875941,0.99637216
Solution,0780,,0.99562405,0.994875941,0.99637216
Solution,0781,,0.99562405,0.994875941,0.99637216
Solution,0782,,0.99562405,0.994875941,0.99637216
Solution,0783,,0.993246863,0.992315278,0.994178446
Solution,0784,,0.994254311,0.993331656,0.995176965
Solution,0785,,0.993246863,0.992315278,0.994178446
Solution,0786,,0.994254311,0.993331656,0.995176965
Solution,0787,,0.993246863,0.992315278,0.994178446
Solution,0788,,0.994254311,0.993331656,0.995176965
Solution,0789,,0.993400163,0.992484722,0.994315603
Solution,0790,,0.994404117,0.993497695,0.995310539
Solution,0791,,0.993400163,0.992484722,0.994315603
Solution,0792,,0.994404117,0.993497695,0.995310539
Solution,0793,,0.993400163,0.992484722,0.994315603
Solution,0794,,0.994404117,0.993497695,0.995310539
Solution,0795,,0.993246875,0.992315291,0.994178458
Solution,0796,,0.994246943,0.993324107,0.995169779
Solution,0797,,0.993246875,0.992315291,0.994178458
Solution,0798,,0.994246943,0.993324107,0.995169779
Solution,0799,,0.993246875,0.992315291,0.994178458
Solution,0800,,0.994246943,0.993324107,0.995169779
Solution,0801,,0.993246875,0.992315291,0.994178458
Solution,0802,,0.994246943,0.993324107,0.995169779
Solution,0803,,0.993246875,0.992315291,0.994178458
Solution,0804,,0.993246875,0.992315291,0.994178458
Solution,0805,,0.994246943,0.993324107,0.995169779
Solution,0806,,0.994246943,0.993324107,0.995169779
Solution,0807,,0.995569853,0.99482103,0.996318676
Solution,0808,,0.99544373,0.994690712,0.996196748
Solution,0809,,0.995590921,0.994842076,0.996339766
Solution,0810,,0.99559361,0.994845043,0.996342178
Solution,0811,,0.995520735,0.994769114,0.996272355
Solution,0812,,0.995445967,0.994695387,0.996196547
Solution,0813,,0.995569853,0.99482103,0.996318676
Solution,0814,,0.995569853,0.99482103,0.996318676
Solution,0815,,0.995569853,0.99482103,0.996318676
Solution,0816,,0.995569853,0.99482103,0.996318676
Solution,0817,,0.995569853,0.99482103,0.996318676
Solution,0818,,0.994184976,0.99326154,0.995108411
Solution,0819,,0.994184976,0.99326154,0.995108411
Solution,0820,,0.994184976,0.99326154,0.995108411
Solution,0821,,0.99544373,0.994690712,0.996196748
Solution,0822,,0.99544373,0.994690712,0.996196748
Solution,0823,,0.99544373,0.994690712,0.996196748
Solution,0824,,0.99544373,0.994690712,0.996196748
Solution,0825,,0.99544373,0.994690712,0.996196748
Solution,0826,,0.995590921,0.994842076,0.996339766
Solution,0827,,0.99559361,0.994845043,0.996342178
Solution,0828,,0.995590921,0.994842076,0.996339766
Solution,0829,,0.99559361,0.994845043,0.996342178
Solution,0830,,0.995590921,0.994842076,0.996339766
Solution,0831,,0.99559361,0.994845043,0.996342178
Solution,0832,,0.995590921,0.994842076,0.996339766
Solution,0833,,0.99559361,0.994845043,0.996342178
Solution,0834,,0.995590921,0.994842076,0.996339766
Solution,0835,,0.99559361,0.994845043,0.996342178
Solution,0836,,0.994201881,0.993278552,0.995125209
Solution,0837,,0.994157732,0.993233778,0.995081686
Solution,0838,,0.994201881,0.993278552,0.995125209
Solution,0839,,0.994157732,0.993233778,0.995081686
Solution,0840,,0.994201881,0.993278552,0.995125209
Solution,0841,,0.994157732,0.993233778,0.995081686
Solution,0842,,0.995520735,0.994769114,0.996272355
Solution,0843,,0.995445967,0.994695387,0.996196547
Solution,0844,,0.995520735,0.994769114,0.996272355
Solution,0845,,0.995445967,0.994695387,0.996196547
Solution,0846,,0.995520735,0.994769114,0.996272355
Solution,0847,,0.995445967,0.994695387,0.996196547
Solution,0848,,0.995520735,0.994769114,0.996272355
Solution,0849,,0.995445967,0.994695387,0.996196547
Solution,0850,,0.995520735,0.994769114,0.996272355
Solution,0851,,0.995445967,0.994695387,0.996196547
Solution,0852,,0.995573897,0.994825104,0.996322689
Solution,0853,,0.995392593,0.994662543,0.996122643
Solution,0854,,0.995496521,0.994746752,0.996246289
Solution,0855,,0.995404266,0.994650768,0.996157764
Solution,0856,,0.995599654,0.99486837,0.996330938
Solution,0857,,0.995448008,0.994695022,0.996200995
Solution,0858,,0.995274456,0.99454021,0.996008702
Solution,0859,,0.99519135,0.994454755,0.995927945
Solution,0860,,0.995378403,0.994624541,0.996132264
Solution,0861,,0.99531512,0.9945591,0.996071139
Solution,0862,,0.99553006,0.994780738,0.996279382
Solution,0863,,0.99553006,0.994780738,0.996279382
Solution,0864,,0.99553006,0.994780738,0.996279382
Solution,0865,,0.99553006,0.994780738,0.996279382
Solution,0866,,0.99553006,0.994780738,0.996279382
Solution,0867,,0.994145182,0.99322137,0.995068995
Solution,0868,,0.994145182,0.99322137,0.995068995
Solution,0869,,0.994145182,0.99322137,0.995068995
Solution,0870,,0.995725562,0.994998643,0.996452481
